date,code,name,weight
2018-11-29,002013,中航机电,0.38
2018-11-29,002019,亿帆医药,0.25
2018-11-29,002022,科华生物,0.14
2018-11-29,002028,思源电气,0.19
2018-11-29,002030,达安基因,0.22
2018-11-29,002038,双鹭药业,0.41
2018-11-29,002041,登海种业,0.07
2018-11-29,002048,宁波华翔,0.14
2018-11-29,002049,紫光国微,0.46
2018-11-29,002051,中工国际,0.21
2018-11-29,002056,横店东磁,0.16
2018-11-29,002064,华峰氨纶,0.16
2018-11-29,002073,软控股份,0.12
2018-11-29,002078,太阳纸业,0.31
2018-11-29,002092,中泰化学,0.32
2018-11-29,002093,国脉科技,0.11
2018-11-29,002110,三钢闽光,0.29
2018-11-29,002118,紫鑫药业,0.08
2018-11-29,002127,南极电商,0.32
2018-11-29,002128,露天煤业,0.17
2018-11-29,002129,中环股份,0.36
2018-11-29,002131,利欧股份,0.18
2018-11-29,002147,ST新光,0.14
2018-11-29,002152,广电运通,0.24
2018-11-29,002155,湖南黄金,0.2
2018-11-29,002174,游族网络,0.23
2018-11-29,002176,江特电机,0.24
2018-11-29,002179,中航光电,0.52
2018-11-29,002180,纳思达,0.18
2018-11-29,002183,怡亚通,0.26
2018-11-29,002190,成飞集成,0.11
2018-11-29,002191,劲嘉股份,0.23
2018-11-29,002195,二三四五,0.34
2018-11-29,002212,南洋股份,0.16
2018-11-29,002221,东华能源,0.27
2018-11-29,002223,鱼跃医疗,0.36
2018-11-29,002233,塔牌集团,0.17
2018-11-29,002242,九阳股份,0.15
2018-11-29,002244,滨江集团,0.21
2018-11-29,002249,大洋电机,0.14
2018-11-29,002250,联化科技,0.21
2018-11-29,002251,步步高,0.09
2018-11-29,002254,泰和新材,0.15
2018-11-29,002261,拓维信息,0.1
2018-11-29,002266,浙富控股,0.22
2018-11-29,002268,卫士通,0.37
2018-11-29,002273,水晶光电,0.23
2018-11-29,002276,万马股份,0.11
2018-11-29,002277,友阿股份,0.11
2018-11-29,002280,联络互动,0.19
2018-11-29,002281,光迅科技,0.34
2018-11-29,002285,世联行,0.18
2018-11-29,002299,圣农发展,0.29
2018-11-29,002302,西部建设,0.15
2018-11-29,002308,威创股份,0.09
2018-11-29,002317,众生药业,0.18
2018-11-29,002332,仙琚制药,0.16
2018-11-29,002340,格林美,0.4
2018-11-29,002342,巨力索具,0.08
2018-11-29,002344,海宁皮城,0.1
2018-11-29,002345,潮宏基,0.07
2018-11-29,002353,杰瑞股份,0.27
2018-11-29,002354,天神娱乐,0.12
2018-11-29,002358,森源电气,0.27
2018-11-29,002359,北讯集团,0.17
2018-11-29,002366,台海核电,0.19
2018-11-29,002368,太极股份,0.2
2018-11-29,002371,北方华创,0.25
2018-11-29,002373,千方科技,0.29
2018-11-29,002375,亚厦股份,0.12
2018-11-29,002384,东山精密,0.24
2018-11-29,002390,信邦制药,0.13
2018-11-29,002399,海普瑞,0.25
2018-11-29,002400,省广集团,0.17
2018-11-29,002407,多氟多,0.22
2018-11-29,002408,齐翔腾达,0.23
2018-11-29,002410,广联达,0.52
2018-11-29,002414,高德红外,0.14
2018-11-29,002416,爱施德,0.08
2018-11-29,002424,贵州百灵,0.13
2018-11-29,002426,胜利精密,0.18
2018-11-29,002428,云南锗业,0.09
2018-11-29,002431,棕榈股份,0.14
2018-11-29,002434,万里扬,0.12
2018-11-29,002437,誉衡药业,0.1
2018-11-29,002439,启明星辰,0.37
2018-11-29,002440,闰土股份,0.21
2018-11-29,002444,巨星科技,0.17
2018-11-29,002463,沪电股份,0.28
2018-11-29,002465,海格通信,0.41
2018-11-29,002477,雏鹰农牧,0.11
2018-11-29,002479,富春环保,0.07
2018-11-29,002482,广田集团,0.11
2018-11-29,002489,浙江永强,0.1
2018-11-29,002491,通鼎互联,0.2
2018-11-29,002503,搜于特,0.11
2018-11-29,002505,大康农业,0.14
2018-11-29,002506,协鑫集成,0.34
2018-11-29,002509,天广中茂,0.14
2018-11-29,002512,达华智能,0.14
2018-11-29,002517,恺英网络,0.16
2018-11-29,002544,杰赛科技,0.13
2018-11-29,002563,森马服饰,0.16
2018-11-29,002573,清新环境,0.18
2018-11-29,002583,海能达,0.25
2018-11-29,002588,史丹利,0.08
2018-11-29,002589,瑞康医药,0.29
2018-11-29,002600,领益智造,0.13
2018-11-29,002603,以岭药业,0.21
2018-11-29,002635,安洁科技,0.11
2018-11-29,002640,跨境通,0.24
2018-11-29,002642,荣之联,0.09
2018-11-29,002657,中科金财,0.12
2018-11-29,002663,普邦股份,0.1
2018-11-29,002665,首航节能,0.11
2018-11-29,002670,国盛金控,0.27
2018-11-29,002672,东江环保,0.19
2018-11-29,002681,奋达科技,0.08
2018-11-29,002690,美亚光电,0.2
2018-11-29,002699,美盛文化,0.07
2018-11-29,002701,奥瑞金,0.2
2018-11-29,002707,众信旅游,0.11
2018-11-29,002709,天赐材料,0.13
2018-11-29,002745,木林森,0.16
2018-11-29,002807,江阴银行,0.16
2018-11-29,002815,崇达技术,0.12
2018-11-29,002818,富森美,0.1
2018-11-29,002831,裕同科技,0.17
2018-11-29,002839,张家港行,0.18
2018-11-29,002841,视源股份,0.13
2018-11-29,002916,深南电路,0.22
2018-11-29,002920,德赛西威,0.07
2018-11-29,300001,特锐德,0.28
2018-11-29,300002,神州泰岳,0.17
2018-11-29,300010,立思辰,0.19
2018-11-29,300026,红日药业,0.2
2018-11-29,300032,金龙机电,0.06
2018-11-29,300039,上海凯宝,0.1
2018-11-29,300043,星辉娱乐,0.08
2018-11-29,300055,万邦达,0.16
2018-11-29,300058,蓝色光标,0.21
2018-11-29,300088,长信科技,0.3
2018-11-29,300113,顺网科技,0.2
2018-11-29,300115,长盈精密,0.15
2018-11-29,300116,坚瑞沃能,0.05
2018-11-29,300133,华策影视,0.21
2018-11-29,300134,大富科技,0.12
2018-11-29,300146,汤臣倍健,0.58
2018-11-29,300156,神雾环保,0.09
2018-11-29,300159,新研股份,0.17
2018-11-29,300166,东方国信,0.3
2018-11-29,300182,捷成股份,0.2
2018-11-29,300197,铁汉生态,0.25
2018-11-29,300199,翰宇药业,0.16
2018-11-29,300202,聚龙股份,0.07
2018-11-29,300244,迪安诊断,0.15
2018-11-29,300253,卫宁健康,0.46
2018-11-29,300257,开山股份,0.12
2018-11-29,300266,兴源环境,0.12
2018-11-29,300273,和佳股份,0.1
2018-11-29,300274,阳光电源,0.28
2018-11-29,300287,飞利信,0.17
2018-11-29,300291,华录百纳,0.07
2018-11-29,300297,蓝盾股份,0.11
2018-11-29,300308,中际旭创,0.14
2018-11-29,300315,掌趣科技,0.36
2018-11-29,300324,旋极信息,0.3
2018-11-29,300376,易事特,0.14
2018-11-29,300383,光环新网,0.4
2018-11-29,300418,昆仑万维,0.27
