Time,SS RSRP[dBm],SS SINR[dB],SS RSRQ[dB],SS RSSI[dBm],PDCP Thr. DL [Mbps],PDCP Thr. UL [Mbps],Longitude,Latitude,
18:08:01.115,-71.82,15.32,-10.86,-47.94,821.800,23.600,112.524651,37.794331,
18:08:01.315,-71.55,15.50,-10.82,-47.72,821.800,23.600,112.524651,37.794331,
18:08:01.503,-71.53,15.44,-10.83,-47.70,806.552,24.152,112.524651,37.794331,
18:08:01.703,-71.79,15.42,-10.91,-47.88,806.552,24.152,112.524651,37.794331,
18:08:01.903,-71.73,15.68,-10.85,-47.88,806.552,24.152,112.524651,37.794331,
18:08:02.113,-71.43,16.05,-10.76,-47.61,806.552,24.152,112.524651,37.794331,
18:08:02.313,-71.37,16.25,-10.74,-47.56,806.552,24.152,112.524651,37.794331,
18:08:02.516,-71.37,16.17,-10.75,-47.56,773.312,21.376,112.524651,37.794331,
18:08:02.698,-71.39,15.89,-10.80,-47.58,773.312,21.376,112.524651,37.794331,
18:08:02.908,-71.54,15.42,-10.86,-47.68,773.312,21.376,112.524651,37.794331,
18:08:03.108,-71.71,15.20,-10.87,-47.84,773.312,21.376,112.524651,37.794331,
18:08:03.308,-71.68,15.36,-10.83,-47.85,773.312,21.376,112.524651,37.794331,
18:08:03.518,-71.67,15.30,-10.85,-47.82,821.584,24.064,112.524651,37.794331,
18:08:03.698,-71.60,15.22,-10.87,-47.73,821.584,24.064,112.524651,37.794331,
18:08:03.908,-71.38,15.27,-10.86,-47.51,821.584,24.064,112.524651,37.794331,
18:08:04.108,-71.27,15.35,-10.84,-47.36,821.584,24.064,112.524651,37.794331,
18:08:04.310,-71.25,15.20,-10.87,-47.32,821.584,24.064,112.524651,37.794331,
18:08:04.510,-71.17,15.24,-10.87,-47.27,824.400,24.272,112.524651,37.794331,
18:08:04.720,-71.33,15.02,-10.87,-47.40,824.400,24.272,112.524651,37.794331,
18:08:04.900,-71.40,14.99,-10.87,-47.47,824.400,24.272,112.524651,37.794331,
18:08:05.110,-71.48,14.92,-10.87,-47.54,824.400,24.272,112.524651,37.794331,
18:08:05.311,-71.51,14.81,-10.87,-47.57,824.400,24.272,112.524651,37.794331,
18:08:05.511,-71.42,14.78,-10.86,-47.49,830.200,23.768,112.524651,37.794331,
18:08:05.714,-71.25,14.98,-10.84,-47.34,830.200,23.768,112.524651,37.794331,
18:08:05.898,-71.05,15.10,-10.87,-47.16,830.200,23.768,112.524651,37.794331,
18:08:06.100,-71.04,15.14,-10.87,-47.17,830.200,23.768,112.524651,37.794331,
18:08:06.310,-71.09,15.19,-10.86,-47.23,830.200,23.768,112.524651,37.794331,
18:08:06.510,-71.15,15.02,-10.82,-47.32,826.448,23.952,112.524651,37.794331,
18:08:06.713,-71.16,14.93,-10.82,-47.35,826.448,23.952,112.524651,37.794331,
18:08:06.913,-71.13,15.01,-10.81,-47.32,826.448,23.952,112.524651,37.794331,
18:08:07.103,-71.22,14.97,-10.83,-47.39,826.448,23.952,112.524651,37.794331,
18:08:07.303,-71.20,14.95,-10.86,-47.33,826.448,23.952,112.524651,37.794331,
18:08:07.503,-71.24,14.83,-10.83,-47.36,827.984,23.496,112.524651,37.794331,
18:08:07.713,-71.26,14.93,-10.83,-47.42,827.984,23.496,112.524651,37.794331,
18:08:07.914,-71.25,15.00,-10.85,-47.40,827.984,23.496,112.524651,37.794331,
18:08:08.104,-71.30,14.94,-10.87,-47.43,827.984,23.496,112.524651,37.794331,
18:08:08.304,-71.47,14.69,-10.89,-47.58,827.984,23.496,112.524651,37.794331,
18:08:08.504,-71.49,14.55,-10.93,-47.57,792.912,23.648,112.524651,37.794331,
18:08:08.728,-71.31,14.82,-10.94,-47.38,792.912,23.648,112.524651,37.794331,
18:08:08.908,-71.17,15.00,-10.94,-47.23,792.912,23.648,112.524651,37.794331,
18:08:09.118,-71.06,15.16,-10.94,-47.12,792.912,23.648,112.524651,37.794331,
18:08:09.298,-71.11,15.16,-10.91,-47.17,792.912,23.648,112.524651,37.794331,
18:08:09.508,-71.06,15.35,-10.87,-47.14,743.192,22.216,112.524651,37.794331,
18:08:09.709,-70.94,15.45,-10.83,-47.08,743.192,22.216,112.524651,37.794331,
18:08:09.909,-70.81,15.64,-10.77,-47.04,743.192,22.216,112.524651,37.794331,
18:08:10.110,-70.77,15.72,-10.79,-46.96,743.192,22.216,112.524651,37.794331,
18:08:10.320,-70.79,15.56,-10.83,-46.93,743.192,22.216,112.524651,37.794331,
18:08:10.500,-70.81,15.48,-10.86,-46.93,759.368,21.440,112.524651,37.794331,
18:08:10.710,-70.81,15.40,-10.86,-46.95,759.368,21.440,112.524651,37.794331,
18:08:10.910,-70.86,15.33,-10.82,-47.03,759.368,21.440,112.524651,37.794331,
18:08:11.110,-70.96,15.18,-10.82,-47.15,759.368,21.440,112.524651,37.794331,
18:08:11.310,-70.96,15.09,-10.83,-47.13,759.368,21.440,112.524651,37.794331,
18:08:11.500,-70.86,15.12,-10.77,-47.10,805.360,23.992,112.524651,37.794331,
18:08:11.703,-70.86,15.08,-10.79,-47.07,805.360,23.992,112.524651,37.794331,
18:08:11.903,-70.87,15.21,-10.81,-47.06,805.360,23.992,112.524651,37.794331,
18:08:12.113,-70.94,15.35,-10.83,-47.11,805.360,23.992,112.524651,37.794331,
18:08:12.313,-70.98,15.65,-10.86,-47.12,805.360,23.992,112.524651,37.794331,
18:08:12.513,-71.01,15.79,-10.89,-47.12,810.232,24.000,112.524651,37.794331,
18:08:12.703,-71.22,15.42,-10.91,-47.30,810.232,24.000,112.524651,37.794331,
18:08:12.903,-71.38,15.18,-10.85,-47.45,810.232,24.000,112.524651,37.794331,
18:08:13.103,-71.47,15.11,-10.88,-47.53,810.232,24.000,112.524651,37.794331,
18:08:13.313,-71.62,14.92,-10.92,-47.68,810.232,24.000,112.524651,37.794331,
18:08:13.513,-71.75,14.76,-10.93,-47.81,818.632,22.224,112.524651,37.794331,
18:08:13.703,-71.75,14.82,-10.86,-47.84,818.632,22.224,112.524651,37.794331,
18:08:13.903,-71.56,14.97,-10.82,-47.68,818.632,22.224,112.524651,37.794331,
18:08:14.104,-71.30,15.34,-10.82,-47.39,818.632,22.224,112.524651,37.794331,
18:08:14.304,-71.26,15.51,-10.81,-47.33,818.632,22.224,112.524651,37.794331,
18:08:14.514,-71.30,15.49,-10.81,-47.36,822.848,24.376,112.524651,37.794331,
18:08:14.714,-71.43,15.42,-10.86,-47.50,822.848,24.376,112.524651,37.794331,
18:08:14.905,-71.48,15.28,-10.87,-47.59,822.848,24.376,112.524651,37.794331,
18:08:15.108,-71.53,15.27,-10.87,-47.65,822.848,24.376,112.524651,37.794331,
18:08:15.308,-71.51,15.30,-10.86,-47.60,822.848,24.376,112.524651,37.794331,
18:08:15.508,-71.36,15.43,-10.82,-47.45,794.040,22.952,112.524651,37.794331,
18:08:15.708,-71.09,15.69,-10.85,-47.21,794.040,22.952,112.524651,37.794331,
18:08:15.895,-70.84,15.98,-10.87,-46.96,794.040,22.952,112.524651,37.794331,
18:08:16.105,-70.55,16.26,-10.84,-46.71,794.040,22.952,112.524651,37.794331,
18:08:16.306,-70.44,16.25,-10.82,-46.61,794.040,22.952,112.524651,37.794331,
18:08:16.507,-70.61,15.99,-10.77,-46.84,819.168,22.528,112.524651,37.794331,
18:08:16.707,-70.86,15.86,-10.80,-47.05,819.168,22.528,112.524651,37.794331,
18:08:16.917,-70.89,15.78,-10.81,-47.08,819.168,22.528,112.524651,37.794331,
18:08:17.097,-71.05,15.44,-10.84,-47.21,819.168,22.528,112.524651,37.794331,
18:08:17.307,-71.37,14.78,-10.87,-47.50,819.168,22.528,112.524651,37.794331,
18:08:17.507,-71.50,14.45,-10.87,-47.63,813.888,23.752,112.524651,37.794331,
18:08:17.710,-71.36,14.66,-10.87,-47.48,813.888,23.752,112.524651,37.794331,
18:08:17.910,-71.28,14.79,-10.87,-47.40,813.888,23.752,112.524651,37.794331,
18:08:18.120,-71.07,15.22,-10.80,-47.27,813.888,23.752,112.524651,37.794331,
18:08:18.300,-70.88,15.55,-10.77,-47.11,813.888,23.752,112.524651,37.794331,
18:08:18.510,-70.81,15.69,-10.74,-47.07,792.816,23.416,112.524651,37.794331,
18:08:18.710,-70.81,15.73,-10.73,-47.08,792.816,23.416,112.524651,37.794331,
18:08:18.910,-70.81,15.70,-10.75,-47.07,792.816,23.416,112.524651,37.794331,
18:08:19.110,-70.95,15.38,-10.75,-47.20,792.816,23.416,112.524651,37.794331,
18:08:19.300,-71.14,15.19,-10.75,-47.39,792.816,23.416,112.524651,37.794331,
18:08:19.503,-71.15,15.30,-10.77,-47.38,778.520,22.248,112.524651,37.794331,
18:08:19.703,-71.33,15.14,-10.82,-47.52,778.520,22.248,112.524651,37.794331,
18:08:19.913,-71.55,14.83,-10.84,-47.71,778.520,22.248,112.524651,37.794331,
18:08:20.113,-71.61,14.71,-10.82,-47.79,778.520,22.248,112.524651,37.794331,
18:08:20.311,-71.54,14.82,-10.81,-47.73,778.520,22.248,112.524651,37.794331,
18:08:20.501,-71.56,14.83,-10.81,-47.74,744.680,21.336,112.524651,37.794331,
18:08:20.701,-71.61,14.71,-10.84,-47.76,744.680,21.336,112.524651,37.794331,
18:08:20.911,-71.65,14.46,-10.87,-47.74,744.680,21.336,112.524651,37.794331,
18:08:21.111,-71.44,14.69,-10.83,-47.56,744.680,21.336,112.524651,37.794331,
18:08:21.311,-71.20,15.03,-10.77,-47.30,744.680,21.336,112.524651,37.794331,
18:08:21.501,-71.08,15.26,-10.79,-47.20,759.840,23.664,112.524651,37.794331,
18:08:21.701,-71.15,15.28,-10.81,-47.22,759.840,23.664,112.524651,37.794331,
18:08:21.911,-71.40,15.16,-10.86,-47.43,759.840,23.664,112.524651,37.794331,
18:08:22.113,-71.58,15.13,-10.87,-47.62,759.840,23.664,112.524651,37.794331,
18:08:22.313,-71.66,15.05,-10.89,-47.72,759.840,23.664,112.524651,37.794331,
18:08:22.513,-71.76,15.03,-10.86,-47.82,786.744,22.656,112.524651,37.794331,
18:08:22.703,-71.74,15.19,-10.84,-47.80,786.744,22.656,112.524651,37.794331,
18:08:22.909,-71.62,15.27,-10.84,-47.68,786.744,22.656,112.524651,37.794331,
18:08:23.109,-71.47,15.19,-10.87,-47.53,786.744,22.656,112.524651,37.794331,
18:08:23.309,-71.45,15.06,-10.87,-47.51,786.744,22.656,112.524651,37.794331,
18:08:23.509,-71.63,14.91,-10.87,-47.66,813.728,24.064,112.524651,37.794331,
18:08:23.699,-71.81,14.63,-10.87,-47.85,813.728,24.064,112.524651,37.794331,
18:08:23.899,-71.91,14.41,-10.89,-47.93,813.728,24.064,112.524651,37.794331,
18:08:24.109,-71.93,14.31,-10.86,-47.92,813.728,24.064,112.524651,37.794331,
18:08:24.309,-71.89,14.31,-10.83,-47.87,813.728,24.064,112.524651,37.794331,
18:08:24.510,-71.82,14.34,-10.85,-47.81,809.072,25.184,112.524651,37.794331,
18:08:24.710,-71.84,14.34,-10.87,-47.84,809.072,25.184,112.524651,37.794331,
18:08:24.900,-71.82,14.51,-10.87,-47.85,809.072,25.184,112.524651,37.794331,
18:08:25.101,-71.83,14.58,-10.87,-47.82,809.072,25.184,112.524651,37.794331,
18:08:25.311,-72.00,14.47,-10.89,-47.96,809.072,25.184,112.524651,37.794331,
18:08:25.506,-72.27,14.10,-10.88,-48.16,779.848,23.080,112.524651,37.794331,
18:08:25.716,-72.43,13.81,-10.88,-48.31,779.848,23.080,112.524651,37.794331,
18:08:25.916,-72.39,13.69,-10.88,-48.31,779.848,23.080,112.524651,37.794331,
18:08:26.106,-72.33,13.70,-10.86,-48.25,779.848,23.080,112.524651,37.794331,
18:08:26.306,-72.18,13.72,-10.82,-48.11,779.848,23.080,112.524651,37.794331,
18:08:26.508,-72.04,13.79,-10.86,-47.98,799.792,23.240,112.524651,37.794331,
18:08:26.710,-72.14,13.78,-10.89,-48.03,799.792,23.240,112.524651,37.794331,
18:08:26.910,-72.02,13.91,-10.89,-47.99,799.792,23.240,112.524651,37.794331,
18:08:27.100,-71.90,13.99,-10.90,-47.90,799.792,23.240,112.524651,37.794331,
18:08:27.300,-71.83,14.15,-10.88,-47.84,799.792,23.240,112.524651,37.794331,
18:08:27.508,-71.82,14.24,-10.88,-47.82,765.928,22.888,112.524651,37.794331,
18:08:27.708,-71.91,14.33,-10.88,-47.91,765.928,22.888,112.524651,37.794331,
18:08:27.908,-72.10,14.27,-10.89,-48.06,765.928,22.888,112.524651,37.794331,
18:08:28.118,-72.07,14.21,-10.85,-48.01,765.928,22.888,112.524651,37.794331,
18:08:28.298,-71.92,14.29,-10.82,-47.89,765.928,22.888,112.524651,37.794331,
18:08:28.508,-72.03,14.15,-10.85,-47.93,730.800,21.744,112.524651,37.794331,
18:08:28.708,-71.99,14.21,-10.84,-47.90,730.800,21.744,112.524651,37.794331,
18:08:28.908,-71.90,14.27,-10.82,-47.85,730.800,21.744,112.524651,37.794331,
18:08:29.118,-71.91,14.36,-10.81,-47.93,730.800,21.744,112.524651,37.794331,
18:08:29.298,-71.85,14.51,-10.83,-47.86,730.800,21.744,112.524651,37.794331,
18:08:29.508,-71.87,14.46,-10.86,-47.87,754.112,22.200,112.524651,37.794331,
18:08:29.708,-71.90,14.40,-10.87,-47.91,754.112,22.200,112.524651,37.794331,
18:08:29.908,-71.80,14.49,-10.87,-47.80,754.112,22.200,112.524651,37.794331,
18:08:30.111,-71.86,14.40,-10.87,-47.86,754.112,22.200,112.524651,37.794331,
18:08:30.311,-71.78,14.51,-10.89,-47.79,754.112,22.200,112.524651,37.794331,
18:08:30.501,-71.73,14.50,-10.93,-47.78,730.272,21.752,112.524651,37.794331,
18:08:30.701,-71.71,14.48,-10.93,-47.77,730.272,21.752,112.524651,37.794331,
18:08:30.911,-71.76,14.48,-10.89,-47.82,730.272,21.752,112.524651,37.794331,
18:08:31.112,-71.85,14.42,-10.91,-47.91,730.272,21.752,112.524651,37.794331,
18:08:31.312,-71.77,14.46,-10.90,-47.87,730.272,21.752,112.524651,37.794331,
18:08:31.502,-71.51,14.77,-10.83,-47.67,718.256,21.256,112.524651,37.794331,
18:08:31.702,-71.22,15.22,-10.77,-47.45,718.256,21.256,112.524651,37.794331,
18:08:31.902,-71.04,15.52,-10.83,-47.21,718.256,21.256,112.524651,37.794331,
18:08:32.112,-70.84,15.87,-10.83,-47.00,718.256,21.256,112.524651,37.794331,
18:08:32.312,-70.77,15.89,-10.86,-46.91,718.256,21.256,112.524651,37.794331,
18:08:32.512,-70.71,15.91,-10.84,-46.87,698.480,21.184,112.524651,37.794331,
18:08:32.702,-70.65,16.07,-10.82,-46.83,698.480,21.184,112.524651,37.794331,
18:08:32.904,-70.76,16.02,-10.80,-46.96,698.480,21.184,112.524651,37.794331,
18:08:33.104,-70.94,15.65,-10.81,-47.08,698.480,21.184,112.524651,37.794331,
18:08:33.314,-71.03,15.44,-10.83,-47.11,698.480,21.184,112.524651,37.794331,
18:08:33.514,-71.01,15.31,-10.86,-47.09,751.552,21.432,112.524651,37.794331,
18:08:33.711,-70.94,15.25,-10.87,-47.05,751.552,21.432,112.524651,37.794331,
18:08:33.901,-70.80,15.36,-10.84,-46.92,751.552,21.432,112.524651,37.794331,
18:08:34.102,-70.75,15.23,-10.80,-46.89,751.552,21.432,112.524651,37.794331,
18:08:34.312,-70.72,15.14,-10.76,-46.88,751.552,21.432,112.524651,37.794331,
18:08:34.512,-70.82,15.05,-10.78,-46.95,713.360,19.672,112.524651,37.794331,
18:08:34.717,-70.91,14.93,-10.81,-47.04,713.360,19.672,112.524651,37.794331,
18:08:34.897,-71.02,14.81,-10.84,-47.15,713.360,19.672,112.524651,37.794331,
18:08:35.107,-71.10,14.62,-10.84,-47.21,713.360,19.672,112.524651,37.794331,
18:08:35.307,-71.26,14.41,-10.87,-47.38,713.360,19.672,112.524651,37.794331,
18:08:35.509,-71.53,14.20,-10.84,-47.69,714.568,22.440,112.524651,37.794331,
18:08:35.709,-71.91,14.00,-10.82,-48.09,714.568,22.440,112.524651,37.794331,
18:08:35.919,-72.17,13.92,-10.83,-48.34,714.568,22.440,112.524651,37.794331,
18:08:36.104,-72.14,14.15,-10.83,-48.30,714.568,22.440,112.524651,37.794331,
18:08:36.304,-71.82,14.62,-10.80,-48.01,714.568,22.440,112.524651,37.794331,
18:08:36.504,-71.53,14.87,-10.84,-47.69,728.472,20.704,112.524651,37.794331,
18:08:36.713,-71.54,14.86,-10.82,-47.67,728.472,20.704,112.524651,37.794331,
18:08:36.913,-71.57,14.78,-10.83,-47.72,728.472,20.704,112.524651,37.794331,
18:08:37.103,-71.31,15.21,-10.79,-47.52,728.472,20.704,112.524651,37.794331,
18:08:37.305,-71.25,15.16,-10.79,-47.46,728.472,20.704,112.524651,37.794331,
18:08:37.511,-71.36,14.88,-10.79,-47.55,665.912,20.256,112.524651,37.794331,
18:08:37.711,-71.53,14.75,-10.78,-47.70,665.912,20.256,112.524651,37.794331,
18:08:37.912,-71.32,15.11,-10.79,-47.50,665.912,20.256,112.524651,37.794331,
18:08:38.111,-71.25,15.23,-10.76,-47.44,665.912,20.256,112.524651,37.794331,
18:08:38.301,-71.30,15.21,-10.75,-47.52,665.912,20.256,112.524651,37.794331,
18:08:38.501,-71.21,15.29,-10.75,-47.46,646.864,19.616,112.524651,37.794331,
18:08:38.711,-71.27,15.20,-10.78,-47.49,646.864,19.616,112.524651,37.794331,
18:08:38.911,-71.38,14.94,-10.77,-47.61,646.864,19.616,112.524651,37.794331,
18:08:39.112,-71.56,14.75,-10.80,-47.76,646.864,19.616,112.524651,37.794331,
18:08:39.302,-71.44,14.86,-10.81,-47.63,646.864,19.616,112.524651,37.794331,
18:08:39.502,-71.41,14.92,-10.77,-47.64,677.432,19.872,112.524651,37.794331,
18:08:39.702,-71.55,14.71,-10.80,-47.75,677.432,19.872,112.524651,37.794331,
18:08:39.912,-71.75,14.49,-10.86,-47.89,677.432,19.872,112.524651,37.794331,
18:08:40.112,-71.87,14.45,-10.84,-48.00,677.432,19.872,112.524651,37.794331,
18:08:40.312,-71.94,14.66,-10.77,-48.05,677.432,19.872,112.524651,37.794331,
18:08:40.502,-72.06,14.74,-10.80,-48.14,706.208,21.632,112.524651,37.794331,
18:08:40.702,-71.86,14.94,-10.81,-47.94,706.208,21.632,112.524651,37.794331,
18:08:40.905,-71.59,15.02,-10.83,-47.69,706.208,21.632,112.524651,37.794331,
18:08:41.115,-71.74,14.71,-10.89,-47.83,706.208,21.632,112.524651,37.794331,
18:08:41.315,-71.87,14.68,-10.91,-47.96,706.208,21.632,112.524651,37.794331,
18:08:41.495,-71.72,14.93,-10.88,-47.83,697.544,20.008,112.524651,37.794331,
18:08:41.705,-71.52,15.09,-10.85,-47.65,697.544,20.008,112.524651,37.794331,
18:08:41.905,-71.47,15.05,-10.82,-47.60,697.544,20.008,112.524651,37.794331,
18:08:42.105,-71.54,15.03,-10.86,-47.67,697.544,20.008,112.524651,37.794331,
18:08:42.315,-71.62,15.10,-10.82,-47.74,697.544,20.008,112.524651,37.794331,
18:08:42.516,-71.62,15.15,-10.80,-47.73,766.136,21.480,112.524651,37.794331,
18:08:42.706,-71.52,15.12,-10.79,-47.64,766.136,21.480,112.524651,37.794331,
18:08:42.906,-71.55,14.84,-10.81,-47.67,766.136,21.480,112.524651,37.794331,
18:08:43.106,-71.37,14.79,-10.86,-47.47,766.136,21.480,112.524651,37.794331,
18:08:43.306,-71.42,14.84,-10.84,-47.57,766.136,21.480,112.524651,37.794331,
18:08:43.516,-71.40,14.74,-10.82,-47.56,746.096,21.736,112.524651,37.794331,
18:08:43.716,-71.30,14.64,-10.78,-47.42,746.096,21.736,112.524651,37.794331,
18:08:43.906,-71.53,14.43,-10.71,-47.65,746.096,21.736,112.524651,37.794331,
18:08:44.106,-71.88,14.33,-10.72,-48.01,746.096,21.736,112.524651,37.794331,
18:08:44.306,-71.97,14.58,-10.76,-48.10,746.096,21.736,112.524651,37.794331,
18:08:44.506,-71.85,14.99,-10.80,-47.99,676.184,19.984,112.524651,37.794331,
18:08:44.716,-71.71,15.37,-10.81,-47.86,676.184,19.984,112.524651,37.794331,
18:08:44.896,-71.65,15.59,-10.83,-47.78,676.184,19.984,112.524651,37.794331,
18:08:45.106,-72.02,15.52,-10.86,-48.15,676.184,19.984,112.524651,37.794331,
18:08:45.306,-72.16,15.21,-10.87,-48.29,676.184,19.984,112.524651,37.794331,
18:08:45.506,-71.90,15.21,-10.87,-48.02,791.608,22.440,112.524651,37.794331,
18:08:45.716,-71.91,15.46,-10.86,-48.05,791.608,22.440,112.524651,37.794331,
18:08:45.916,-72.22,15.40,-10.82,-48.40,791.608,22.440,112.524651,37.794331,
18:08:46.098,-72.39,15.13,-10.86,-48.53,791.608,22.440,112.524651,37.794331,
18:08:46.308,-72.74,15.02,-10.87,-48.87,791.608,22.440,112.524651,37.794331,
18:08:46.508,-72.72,15.35,-10.83,-48.86,755.000,20.472,112.524651,37.794331,
18:08:46.709,-72.69,15.63,-10.82,-48.84,755.000,20.472,112.524651,37.794331,
18:08:46.909,-72.78,15.55,-10.86,-48.91,755.000,20.472,112.524651,37.794331,
18:08:47.099,-72.81,15.36,-10.87,-48.93,755.000,20.472,112.524651,37.794331,
18:08:47.299,-72.73,15.12,-10.81,-48.86,755.000,20.472,112.524651,37.794331,
18:08:47.509,-72.57,15.23,-10.81,-48.75,740.192,20.872,112.524651,37.794331,
18:08:47.709,-72.52,15.31,-10.81,-48.70,740.192,20.872,112.524651,37.794331,
18:08:47.914,-72.60,15.28,-10.83,-48.77,740.192,20.872,112.524651,37.794331,
18:08:48.114,-72.63,15.15,-10.86,-48.77,740.192,20.872,112.524651,37.794331,
18:08:48.304,-72.49,15.05,-10.87,-48.61,740.192,20.872,112.524651,37.794331,
18:08:48.504,-72.76,15.14,-10.87,-48.86,798.120,23.520,112.524651,37.794331,
18:08:48.704,-73.36,14.91,-10.87,-49.40,798.120,23.520,112.524651,37.794331,
18:08:48.914,-73.70,14.49,-10.91,-49.73,798.120,23.520,112.524651,37.794331,
18:08:49.114,-73.33,14.89,-10.90,-49.42,798.120,23.520,112.524651,37.794331,
18:08:49.304,-72.71,15.35,-10.88,-48.82,798.120,23.520,112.524651,37.794331,
18:08:49.504,-72.46,15.63,-10.85,-48.61,822.704,23.296,112.524651,37.794331,
18:08:49.702,-72.32,15.91,-10.82,-48.50,822.704,23.296,112.524651,37.794331,
18:08:49.912,-72.17,16.12,-10.86,-48.31,822.704,23.296,112.524651,37.794331,
18:08:50.112,-72.03,16.00,-10.87,-48.16,822.704,23.296,112.524651,37.794331,
18:08:50.312,-71.99,15.97,-10.86,-48.13,822.704,23.296,112.524651,37.794331,
18:08:50.504,-71.92,15.93,-10.81,-48.11,805.480,23.064,112.524651,37.794331,
18:08:50.704,-71.89,16.11,-10.76,-48.12,805.480,23.064,112.524651,37.794331,
18:08:50.904,-72.25,16.04,-10.75,-48.50,805.480,23.064,112.524651,37.794331,
18:08:51.114,-72.52,15.82,-10.78,-48.73,805.480,23.064,112.524651,37.794331,
18:08:51.314,-72.91,15.67,-10.80,-49.11,805.480,23.064,112.524651,37.794331,
18:08:51.516,-73.27,15.22,-10.81,-49.46,750.576,21.400,112.524651,37.794331,
18:08:51.706,-73.71,14.87,-10.81,-49.88,750.576,21.400,112.524651,37.794331,
18:08:51.906,-74.11,14.92,-10.81,-50.30,750.576,21.400,112.524651,37.794331,
18:08:52.111,-74.01,14.87,-10.81,-50.20,750.576,21.400,112.524651,37.794331,
18:08:52.311,-73.86,14.41,-10.78,-49.97,750.576,21.400,112.524651,37.794331,
18:08:52.511,-74.14,13.98,-10.80,-50.21,805.192,23.864,112.524651,37.794331,
18:08:52.701,-73.64,14.12,-10.86,-49.71,805.192,23.864,112.524651,37.794331,
18:08:52.907,-72.74,14.56,-10.82,-48.86,805.192,23.864,112.524651,37.794331,
18:08:53.107,-72.14,15.39,-10.75,-48.29,805.192,23.864,112.524651,37.794331,
18:08:53.307,-71.99,15.50,-10.80,-48.15,805.192,23.864,112.524651,37.794331,
18:08:53.517,-71.92,15.09,-10.81,-48.08,816.472,22.368,112.524651,37.794331,
18:08:53.717,-71.78,14.93,-10.81,-47.93,816.472,22.368,112.524651,37.794331,
18:08:53.907,-71.73,15.40,-10.78,-47.90,816.472,22.368,112.524651,37.794331,
18:08:54.107,-72.01,15.23,-10.79,-48.18,816.472,22.368,112.524651,37.794331,
18:08:54.308,-72.33,14.59,-10.81,-48.42,816.472,22.368,112.524651,37.794331,
18:08:54.508,-72.36,13.66,-10.87,-48.40,672.256,19.720,112.524651,37.794331,
18:08:54.718,-72.42,12.96,-10.92,-48.46,672.256,19.720,112.524651,37.794331,
18:08:54.898,-72.93,12.29,-10.93,-48.90,672.256,19.720,112.524651,37.794331,
18:08:55.099,-73.56,12.20,-10.97,-49.52,672.256,19.720,112.524651,37.794331,
18:08:55.309,-73.77,12.97,-10.99,-49.76,672.256,19.720,112.524651,37.794331,
18:08:55.509,-73.39,13.60,-10.95,-49.42,703.552,19.200,112.524651,37.794331,
18:08:55.709,-73.10,13.74,-10.89,-49.17,703.552,19.200,112.524651,37.794331,
18:08:55.919,-72.85,14.09,-10.82,-48.89,703.552,19.200,112.524651,37.794331,
18:08:56.099,-72.39,14.40,-10.81,-48.49,703.552,19.200,112.524651,37.794331,
18:08:56.309,-72.36,14.79,-10.83,-48.43,703.552,19.200,112.524651,37.794331,
18:08:56.510,-72.34,15.31,-10.83,-48.44,672.408,18.520,112.524651,37.794331,
18:08:56.710,-72.76,14.64,-10.85,-48.84,672.408,18.520,112.524651,37.794331,
18:08:56.911,-72.80,13.46,-10.87,-48.87,672.408,18.520,112.524651,37.794331,
18:08:57.101,-72.47,13.61,-10.92,-48.53,672.408,18.520,112.524651,37.794331,
18:08:57.301,-72.10,14.26,-10.93,-48.16,672.408,18.520,112.524651,37.794331,
18:08:57.501,-71.98,14.77,-10.91,-48.07,701.232,20.168,112.524651,37.794331,
