GPSTime,Time,NR_gNBId,NR_CellId,NR_PCI,NR_DlFreq,NR_UlFreq,NR_BandWidth,NR_MeaObjNum,GPSLongitude,GPSLatitude,GPSHeigh,NR_OptimalAvgRsrp,NR_OptimalAvgSinr,NR_OptimalAvgRsrq,NR_OptimalAvgRssi,NR_CSI_RS_Single_RSRP_Rx_avg,NR_CSI_RS_Single_SINR_Rx_avg,NR_UL_MCS_1,NR_PUSCH_BLER_1(%),NR_UL_Rate_PHY_1,NR_UL_Rate_PDCP_MCG,NR_UL_Rate_PDCP_SCG,NR_CQIValue_1,NR_UL_RI,NR_DL_RB,NR_PDSCH_BLER_1(%),NR_DL_RI,NR_DLStreamNumTotal,NR_DL_Rate_PHY_1,NR_DL_Rate_PDCP_SCG,NR_DL_Rate_PDCP_MCG,NR_CSI_RS_Single_TB0_CQI,NR_CSI_RS_Multi_TB0_CQI
2019/3/3/ 17:25:31,17:25:31,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-86.33,19.16,-10.55,-63.05,-85.5,23.9375,13,17.16,70204.72,0,614575.1,255,2.0,1,0.0,1.0,68,40.111999999999995,4.64,0,15,NaN
2019/3/3/ 17:25:32,17:25:32,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-85.08,19.89,-10.87,-61.27,-82.1875,27.125,9,12.83,75494.69,0,620277.6,255,2.0,1,29.47,2.9,96,54.896,4.64,0,15,NaN
2019/3/3/ 17:25:33,17:25:33,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.18,25.24,-10.56,-54.37,-77.5625,30.4375,5,7.66,36047.79,0,605983.5,255,2.0,1,14.63,2.0,90,60.648,4.64,0,15,NaN
2019/3/3/ 17:25:34,17:25:34,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-79.32,25.19,-10.37,-55.91,-77.5625,30.25,7,7.16,38937.53,0,617261.6,255,2.0,1,23.47,2.0,92,71.664,4.64,0,15,NaN
2019/3/3/ 17:25:35,17:25:35,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-78.9,22.74,-10.44,-55.54,-78.75,26.75,11,6.66,55170.58,0,614118.9,255,2.0,1,16.85,2.7,87,71.208,4.64,0,15,NaN
2019/3/3/ 17:25:36,17:25:36,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-80.26,21.05,-10.49,-56.54,-80.3125,25.75,15,8.66,91418.31,0,601700.4,255,2.0,1,4.23,2.5,71,57.648,4.64,0,15,NaN
2019/3/3/ 17:25:37,17:25:37,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.83,18.37,-10.49,-59.15,-82.1875,24.5625,14,8.5,102500.3,0,600585.3,255,2.0,1,10.53,2.0,78,67.792,4.64,0,15,NaN
2019/3/3/ 17:25:38,17:25:38,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.08,18.3,-10.49,-59.87,-82.875,23.625,14,9.66,94695.38,0,603246.4,255,2.0,1,20.48,2.2,81,62.48,4.64,0,15,NaN
2019/3/3/ 17:25:39,17:25:39,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.95,17.33,-10.37,-60.62,-82.875,22.0625,13,9.66,95460.38,0,608213.8,255,2.0,1,13.75,2.7,81,58.776,4.64,0,15,NaN
2019/3/3/ 17:25:40,17:25:40,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-84.77,17.38,-10.74,-61.22,-84.3125,22.375,12,11.0,79900.02,0,614761.0,255,2.0,1,20.93,2.3,84,61.8,4.64,0,14,NaN
2019/3/3/ 17:25:41,17:25:41,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-82.05,20.81,-10.62,-58.67,-80.25,27.25,13,5.66,77799.98,0,613265.7,255,2.0,1,2.9,2.0,70,58.312,4.64,0,15,NaN
2019/3/3/ 17:25:42,17:25:42,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-81.55,19.45,-10.55,-57.86,-80.25,29.0,12,8.66,80029.86,0,616230.9,255,2.0,1,11.69,2.1,77,61.04,4.64,0,15,NaN
2019/3/3/ 17:25:43,17:25:43,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-84.87,17.39,-10.31,-61.54,-84.375,24.375,12,14.33,78809.52,0,612116.8,255,2.0,1,18.07,2.7,82,52.6,4.64,0,15,NaN
2019/3/3/ 17:25:44,17:25:44,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.67,19.37,-10.25,-60.27,-83.25,24.75,8,7.33,59400.56,0,618005.0,255,2.0,1,12.99,2.3,81,52.168,4.64,0,15,NaN
2019/3/3/ 17:25:45,17:25:45,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.53,19.19,-10.5,-60.2,-83.0625,25.5625,10,7.66,55972.66,0,614000.7,255,2.0,1,8.11,2.0,72,54.776,4.64,0,15,NaN
2019/3/3/ 17:25:46,17:25:46,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-83.61,19.09,-10.36,-60.03,-83.8125,25.625,11,11.16,64160.94,0,620108.6,255,2.0,1,29.17,2.4,106,62.08,4.64,0,15,NaN
2019/3/3/ 17:25:47,17:25:47,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-88.5,13.7,-10.68,-64.98,-85.875,23.75,10,9.0,65836.09,0,614684.9,255,2.0,1,26.88,2.4,92,55.648,4.64,0,15,NaN
2019/3/3/ 17:25:48,17:25:48,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-85.96,15.61,-10.24,-62.45,-85.8125,23.75,11,9.5,63752.45,0,617962.8,255,2.0,1,51.13,2.8,122,46.152,4.64,0,15,NaN
2019/3/3/ 17:25:49,17:25:49,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-88.41,13.02,-10.48,-64.91,-88.1875,22.5,12,11.33,69840.57,0,618038.8,255,2.0,1,0.0,2.0,68,47.552,4.64,0,15,NaN
2019/3/3/ 17:25:50,17:25:50,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-85.14,16.69,-10.5,-61.69,-85.625,22.5,12,4.66,74352.55,0,613020.7,255,2.0,1,5.63,2.1,79,58.272,4.64,0,15,NaN
2019/3/3/ 17:25:51,17:25:51,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-84.49,16.96,-10.37,-61.22,-83.9375,25.3125,13,7.33,78066.45,0,593987.4,255,2.0,1,11.69,2.0,69,71.288,4.64,0,15,NaN
2019/3/3/ 17:25:52,17:25:52,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-86.21,16.39,-10.43,-62.89,-85.0625,24.75,11,7.5,77727.56,0,611922.4,255,2.0,1,9.21,2.0,76,62.672,4.64,0,15,NaN
2019/3/3/ 17:25:53,17:25:53,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-84.3,16.14,-10.62,-60.75,-83.0625,22.9375,12,8.83,70420.55,0,595955.8,255,2.0,1,23.81,2.3,85,51.504,4.64,0,15,NaN
2019/3/3/ 17:25:54,17:25:54,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-84.8,18.34,-10.44,-61.45,-84.4375,24.0,12,10.83,74324.05,0,610824.3,255,2.0,1,2.86,2.0,69,57.2,4.64,0,15,NaN
2019/3/3/ 17:25:55,17:25:55,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-86.2,15.2,-10.5,-62.64,-84.4375,25.125,11,6.83,68635.31,0,601607.4,255,2.0,1,2.86,2.0,70,58.896,4.64,0,15,NaN
2019/3/3/ 17:25:56,17:25:56,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-89.55,12.22,-10.69,-65.89,-86.8125,21.1875,10,11.33,68176.9,0,609320.5,255,2.0,1,4.29,2.0,72,57.328,4.64,0,15,NaN
2019/3/3/ 17:25:57,17:25:57,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-90.71,10.86,-10.81,-66.87,-90.75,17.375,10,12.0,62028.79,0,618824.5,255,2.0,1,6.76,2.7,78,54.824,4.64,0,13,NaN
2019/3/3/ 17:25:58,17:25:58,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-90.29,11.48,-10.74,-66.77,-88.375,20.8125,10,7.5,60149.15,0,626148.9,255,2.0,1,11.69,2.0,73,52.496,4.64,0,15,NaN
2019/3/3/ 17:25:59,17:25:59,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-88.84,12.34,-10.75,-65.01,-87.75,22.6875,11,10.83,63560.82,0,619914.3,255,2.0,1,15.19,2.0,78,63.992,4.64,0,15,NaN
2019/3/3/ 17:26:0,17:26:00,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-93.76,9.26,-11.12,-69.96,-95.5625,14.3125,11,11.66,62634.52,0,616577.3,255,2.0,1,8.11,2.0,80,70.04,4.64,0,11,NaN
2019/3/3/ 17:26:1,17:26:01,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-94.12,7.42,-11.46,-70.09,-93.125,15.5,11,8.5,67280.5,0,616602.6,255,2.0,1,18.07,2.0,80,55.968,4.64,0,11,NaN
2019/3/3/ 17:26:2,17:26:02,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-92.88,8.53,-11.05,-68.9,-93.75,14.1875,11,9.16,65694.48,0,608796.7,255,2.0,1,18.29,2.0,79,70.072,4.64,0,11,NaN
2019/3/3/ 17:26:3,17:26:03,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-95.89,6.21,-12.07,-71.78,-96.0,10.125,12,10.16,70709.99,0,617210.9,255,2.0,1,8.11,2.0,76,63.6,4.64,0,9,NaN
2019/3/3/ 17:26:4,17:26:04,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-93.55,8.44,-11.18,-69.69,-92.375,13.3125,11,6.83,67215.5,0,618985.0,255,2.0,1,9.33,2.0,72,56.496,4.64,0,10,NaN
2019/3/3/ 17:26:5,17:26:05,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-89.19,13.5,-10.44,-65.69,-88.875,16.375,12,8.16,69220.71,0,611609.9,255,2.0,1,0.0,2.0,68,58.576,4.64,0,12,NaN
2019/3/3/ 17:26:6,17:26:06,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-89.87,12.9,-10.86,-66.35,-89.4375,14.4375,12,9.33,72188.64,0,615588.9,255,2.0,1,0.0,2.0,67,71.152,4.64,0,12,NaN
2019/3/3/ 17:26:7,17:26:07,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-91.7,8.32,-11.41,-67.42,-90.25,10.6875,12,8.33,74305.02,0,622803.5,255,2.0,1,1.45,2.0,69,70.328,4.64,0,8,NaN
2019/3/3/ 17:26:8,17:26:08,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-88.95,11.17,-10.56,-65.35,-89.4375,9.9375,11,5.5,69597.36,0,611905.6,255,2.0,1,0.0,2.0,69,61.071999999999996,4.64,0,10,NaN
2019/3/3/ 17:26:9,17:26:09,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-92.42,4.92,-12.83,-66.55,-90.75,4.3125,11,8.83,70006.44,0,615436.8,255,2.0,1,0.0,1.7,67,52.864,4.64,0,5,NaN
2019/3/3/ 17:26:10,17:26:10,312,1,605,3450000,3450000,100,1,0.0,0.0,0.0,-90.15,1.71,-13.69,-64.67,-91.125,-1.125,12,23.21,66442.39,0,1139999.0,255,2.0,1,0.0,1.0,67,39.584,0.0,0,5,NaN
2019/3/3/ 17:26:11,17:26:11,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-95.59,-4.82,-16.78,-65.48,,,9,29.96,57231.26,0,842291.0,255,1.7204970000000002,1,16.9,0.7,50,38.696,0.0,0,NaN,NaN
2019/3/3/ 17:26:12,17:26:12,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-91.8,2.28,-12.6,-66.37,-92.25,3.0,13,38.93,25331.0,0,1057783.0,255,1.7204970000000002,1,10.0,1.2,60,37.736,13.92,0,10,NaN
2019/3/3/ 17:26:13,17:26:13,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-94.15,1.43,-13.21,-67.87,-91.1875,3.8125,11,8.0,79869.08,0,611119.9,255,1.7210470000000002,2,43.51,0.8,117,82.448,4.64,0,12,NaN
2019/3/3/ 17:26:14,17:26:14,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-92.79,2.19,-12.7,-66.86,-91.75,3.25,11,7.16,64995.3,0,600103.7,255,2.0,1,1.06,0.7,68,63.071999999999996,4.64,0,10,NaN
2019/3/3/ 17:26:15,17:26:15,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-95.68,0.47,-13.13,-69.71,-93.6875,4.75,10,12.16,62342.84,0,611719.7,255,1.9416669999999998,1,0.0,0.7,68,63.272,4.64,0,11,NaN
2019/3/3/ 17:26:16,17:26:16,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-95.16,0.21,-13.26,-68.57,-93.75,4.0625,10,7.0,60102.7,0,617303.8,255,2.0,1,0.0,1.0,68,43.36,4.64,0,11,NaN
2019/3/3/ 17:26:17,17:26:17,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-97.72,-3.55,-15.53,-69.15,-94.5625,1.25,8,8.83,56540.51,0,610967.8,255,2.0,1,0.0,1.0,67,40.111999999999995,4.64,0,9,NaN
2019/3/3/ 17:26:18,17:26:18,31,4,7,3450000,3450000,100,2,0.0,0.0,0.0,-97.48,-3.24,-16.16,-67.92,-96.4375,-1.5,7,7.83,52092.21,0,612691.3,255,2.0,1,0.0,1.0,68,40.111999999999995,4.64,0,6,NaN
2019/3/3/ 17:26:19,17:26:19,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-94.64,1.56,-13.5,-68.67,-92.9375,3.3125,12,42.11,50328.13,0,1386469.0,255,2.0,1,14.29,1.1,70,43.424,4.64,0,9,NaN
2019/3/3/ 17:26:20,17:26:20,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-94.42,3.63,-12.34,-69.35,-94.25,3.3125,3,11.0,32590.34,0,587195.2,255,1.636109,1,19.82,1.0,94,58.623999999999995,4.64,0,10,NaN
2019/3/3/ 17:26:21,17:26:21,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-95.69,3.99,-12.55,-71.19,-95.25,4.25,2,9.33,19961.31,0,601700.4,255,1.96,1,11.21,0.8,83,67.384,4.64,0,10,NaN
2019/3/3/ 17:26:22,17:26:22,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-97.29,4.84,-12.16,-72.2,-97.4375,5.8125,1,16.0,16212.83,0,609666.9,255,2.0,1,10.28,1.1,88,63.272,4.64,0,13,NaN
2019/3/3/ 17:26:23,17:26:23,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-96.49,4.11,-11.92,-71.57,-96.5625,3.75,2,14.33,14558.48,0,594528.0,255,1.955,1,14.68,1.1,80,60.792,4.64,0,10,NaN
2019/3/3/ 17:26:24,17:26:24,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-98.99,1.49,-13.35,-72.85,-97.5625,2.5625,1,13.0,18986.21,0,617852.9,255,2.0,1,4.49,0.9,69,53.4,4.64,0,10,NaN
2019/3/3/ 17:26:25,17:26:25,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-96.61,1.43,-13.05,-70.0,-96.125,4.8125,1,10.66,14694.08,0,615301.7,255,2.0,1,6.85,1.0,76,30.544,4.64,0,11,NaN
2019/3/3/ 17:26:26,17:26:26,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-96.67,2.47,-12.43,-70.78,-95.1875,7.125,1,11.5,15632.25,0,603981.3,255,2.0,1,12.5,1.3,87,42.792,4.64,0,13,NaN
2019/3/3/ 17:26:27,17:26:27,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-101.0,-0.18,-13.63,-74.78,-101.6875,1.625,0,17.5,14804.92,0,618216.3,255,2.0,1,10.84,1.8,84,39.856,4.64,0,8,NaN
2019/3/3/ 17:26:28,17:26:28,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-100.54,-2.82,-15.37,-72.54,-101.5625,1.5625,1,17.33,12168.07,0,608931.9,255,2.0,1,6.02,1.7,86,34.08,4.64,0,9,NaN
2019/3/3/ 17:26:29,17:26:29,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-102.12,-2.06,-14.97,-74.0,-101.75,4.25,1,17.33,11609.1,0,604800.8,255,2.0,1,11.11,2.0,77,38.496,4.64,0,10,NaN
2019/3/3/ 17:26:30,17:26:30,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-103.91,-2.05,-14.88,-75.52,-103.25,1.8125,0,19.5,12196.3,0,609151.5,255,2.0,1,15.29,2.0,85,44.952,4.64,0,8,NaN
2019/3/3/ 17:26:31,17:26:31,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-100.24,2.19,-12.74,-73.9,-99.9375,3.625,2,14.83,12097.01,0,614600.5,255,2.0,1,7.14,1.8,88,37.928000000000004,4.64,0,9,NaN
2019/3/3/ 17:26:32,17:26:32,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-101.8,-0.42,-14.03,-74.85,-101.5625,4.6875,1,10.83,16400.06,0,609776.7,255,2.0,1,8.89,2.0,85,40.352,4.64,0,10,NaN
2019/3/3/ 17:26:33,17:26:33,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-95.85,5.91,-12.22,-71.53,-98.0625,9.8125,8,8.5,22796.1,0,613578.3,255,2.0,1,8.75,2.0,85,46.856,4.64,0,11,NaN
2019/3/3/ 17:26:34,17:26:34,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-101.22,2.5,-12.73,-75.82,-100.5,6.875,3,6.83,41750.04,0,611103.0,255,2.0,1,24.47,1.9,95,67.008,4.64,0,12,NaN
2019/3/3/ 17:26:35,17:26:35,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-96.77,6.78,-10.98,-71.74,-94.125,12.5,10,8.33,45833.71,0,604699.4,255,2.0,1,23.6,1.5,84,44.424,4.64,0,15,NaN
2019/3/3/ 17:26:36,17:26:36,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-86.21,14.68,-10.5,-62.47,-84.8125,19.9375,12,11.33,68270.31,0,609413.4,255,2.0,1,11.39,2.0,78,73.2,4.64,0,15,NaN
2019/3/3/ 17:26:37,17:26:37,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-84.19,18.67,-10.24,-60.78,-83.5,23.9375,12,8.66,75092.81,0,613071.4,255,2.0,1,5.56,2.2,73,77.432,4.64,0,15,NaN
2019/3/3/ 17:26:38,17:26:38,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-84.51,16.78,-10.49,-61.04,-85.25,17.0625,12,9.33,74422.16,0,615394.6,255,2.0,1,20.24,2.5,92,77.52,4.64,0,12,NaN
2019/3/3/ 17:26:39,17:26:39,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-91.25,9.07,-11.97,-66.47,-91.375,9.1875,11,10.5,69604.4,0,612682.8,255,2.0,1,19.05,2.0,77,73.672,4.64,0,6,NaN
2019/3/3/ 17:26:40,17:26:40,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-89.23,11.71,-10.43,-65.17,-88.625,15.625,9,5.83,61431.17,0,621181.5,255,2.0,1,11.69,1.4,74,45.688,4.64,0,15,NaN
2019/3/3/ 17:26:41,17:26:41,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-91.66,10.07,-12.2,-67.02,-93.0,13.625,11,10.83,56213.82,0,617202.4,255,2.0,1,11.84,2.1,77,62.416000000000004,4.64,0,3,NaN
2019/3/3/ 17:26:42,17:26:42,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-97.21,3.29,-12.55,-71.73,-96.8125,7.1875,9,9.66,65361.76,0,607740.7,255,2.0,1,4.17,1.3,74,53.104,4.64,0,8,NaN
2019/3/3/ 17:26:43,17:26:43,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-97.75,5.21,-12.14,-73.61,-97.875,10.9375,9,9.5,50868.16,0,608906.5,255,2.0,1,19.05,1.0,83,39.728,4.64,0,9,NaN
2019/3/3/ 17:26:44,17:26:44,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-101.21,1.09,-13.3,-74.93,-98.75,12.25,4,10.66,44477.31,0,605045.8,255,2.0,1,22.09,1.7,89,42.816,4.64,0,10,NaN
2019/3/3/ 17:26:45,17:26:45,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-100.74,4.08,-11.73,-76.16,-99.6875,14.3125,3,9.16,25253.55,0,607478.8,255,2.0,1,25.0,2.7,107,55.263999999999996,4.64,0,11,NaN
2019/3/3/ 17:26:46,17:26:46,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-101.01,3.63,-12.22,-75.51,-95.75,18.875,1,7.33,19417.3,0,603482.9,255,2.0,1,35.19,2.2,112,52.06399999999999,4.64,0,13,NaN
2019/3/3/ 17:26:47,17:26:47,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-97.39,4.85,-11.92,-72.78,-98.75,15.3125,2,9.16,14110.9,0,571735.3,255,2.0,1,51.43,2.8,139,48.272,4.64,0,11,NaN
2019/3/3/ 17:26:48,17:26:48,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-101.61,4.18,-11.68,-77.05,-97.375,15.375,2,9.16,16717.07,0,618089.5,255,2.0,1,38.18,1.9,107,42.431999999999995,4.64,0,12,NaN
2019/3/3/ 17:26:49,17:26:49,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-96.28,11.97,-11.0,-72.26,-94.25,18.5,1,9.83,14592.22,0,621570.1,255,2.0,1,45.08,1.2,132,37.232,4.64,0,13,NaN
2019/3/3/ 17:26:50,17:26:50,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-96.93,11.68,-10.98,-73.46,-94.5,16.1875,2,7.83,13410.02,0,609303.6,255,2.0,1,54.43,3.0,154,62.672,4.64,0,13,NaN
2019/3/3/ 17:26:51,17:26:51,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-98.49,11.08,-11.24,-74.87,-96.9375,15.125,3,9.33,24000.33,0,611043.9,255,2.0,1,25.0,2.3,98,49.208,4.64,0,11,NaN
2019/3/3/ 17:26:52,17:26:52,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-90.86,19.29,-10.31,-67.32,-86.625,24.625,6,8.36,21037.66,0,607428.1,255,2.0,1,42.86,1.3,109,47.496,4.64,0,15,NaN
2019/3/3/ 17:26:53,17:26:53,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-91.96,20.31,-10.62,-68.83,-93.0,22.125,10,11.16,54937.97,0,609371.2,255,2.0,1,22.99,2.3,85,59.328,4.64,0,15,NaN
2019/3/3/ 17:26:54,17:26:54,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-89.9,21.29,-10.56,-66.35,-89.6875,23.5625,7,7.33,49674.72,0,610418.7,255,2.0,1,48.84,2.9,142,66.712,4.64,0,15,NaN
2019/3/3/ 17:26:55,17:26:55,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-93.11,16.02,-10.44,-69.85,-92.5,18.625,9,10.43,52899.41,0,609523.3,255,2.0,1,43.33,2.2,107,53.29600000000001,4.64,0,12,NaN
2019/3/3/ 17:26:56,17:26:56,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-89.16,15.82,-10.41,-65.28,-86.5625,19.0625,6,6.0,45831.5,0,611702.8,255,2.0,1,15.0,1.3,82,44.4,4.64,0,15,NaN
2019/3/3/ 17:26:57,17:26:57,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-88.79,19.33,-10.56,-65.18,-85.875,20.0,8,9.16,46337.05,0,609295.1,255,2.0,1,40.87,3.1,124,52.632,4.64,0,15,NaN
2019/3/3/ 17:26:58,17:26:58,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-91.49,15.0,-10.87,-68.23,-91.0625,15.625,9,13.33,58592.18,0,603254.8,255,2.0,1,37.84,2.2,109,64.024,4.64,0,12,NaN
2019/3/3/ 17:26:59,17:26:59,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-88.98,17.47,-10.55,-65.5,-88.75,20.75,7,9.0,45719.79,0,622229.0,255,2.0,1,37.5,2.1,119,70.56,4.64,0,14,NaN
2019/3/3/ 17:27:0,17:27:00,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-84.45,23.18,-10.43,-60.65,-84.0625,25.5,9,10.33,46505.38,0,604462.9,255,2.0,1,50.7,3.0,133,60.408,4.64,0,15,NaN
2019/3/3/ 17:27:1,17:27:01,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-81.85,24.52,-10.37,-58.32,-81.1875,27.125,10,7.16,59484.86,0,621679.9,255,2.0,1,8.11,2.0,75,64.04,4.64,0,15,NaN
2019/3/3/ 17:27:2,17:27:02,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-81.83,27.18,-10.24,-58.24,-81.25,28.9375,11,9.16,64733.73,0,598439.4,255,2.0,1,14.1,2.5,80,64.832,4.64,0,15,NaN
2019/3/3/ 17:27:3,17:27:03,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-81.99,26.72,-10.68,-57.45,-80.0625,29.5,12,10.0,72763.09,0,618317.6,255,2.0,1,30.61,3.1,100,70.152,4.64,0,15,NaN
2019/3/3/ 17:27:4,17:27:04,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-81.46,24.37,-10.3,-58.24,-81.5625,26.5,11,10.16,70139.92,0,614659.6,255,2.0,1,29.47,2.9,98,70.16,4.64,0,15,NaN
2019/3/3/ 17:27:5,17:27:05,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-84.2,20.13,-10.12,-61.2,-84.0,22.4375,11,9.83,69976.28,0,616340.8,255,2.0,1,33.98,2.1,101,78.44800000000001,4.64,0,15,NaN
2019/3/3/ 17:27:6,17:27:06,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-82.99,19.7,-10.44,-59.7,-82.125,22.5,10,9.66,64380.86,0,612750.4,255,2.0,1,34.62,2.3,101,76.712,4.64,0,15,NaN
2019/3/3/ 17:27:7,17:27:07,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-81.44,21.59,-10.56,-57.94,-82.0,23.9375,12,8.33,62229.89,0,609726.0,255,2.0,1,22.73,2.9,87,75.14399999999999,4.64,0,15,NaN
2019/3/3/ 17:27:8,17:27:08,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-79.71,21.63,-10.5,-56.21,-80.8125,24.0,12,7.16,74818.1,0,620142.4,255,2.0,1,10.67,2.6,74,71.336,4.64,0,15,NaN
2019/3/3/ 17:27:9,17:27:09,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-79.35,24.32,-10.44,-55.82,-80.375,24.9375,12,8.33,74008.91,0,616188.7,255,2.0,1,17.07,2.6,82,71.736,4.64,0,15,NaN
2019/3/3/ 17:27:10,17:27:10,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-79.84,25.39,-10.55,-56.24,-80.5625,24.375,11,8.0,68762.23,0,604108.1,255,2.0,1,25.0,3.1,97,65.584,4.64,0,15,NaN
2019/3/3/ 17:27:11,17:27:11,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-80.08,24.76,-10.43,-56.64,-81.0625,25.0625,12,10.5,67762.57,0,619204.6,255,2.0,1,23.6,2.5,80,68.44,4.64,0,15,NaN
2019/3/3/ 17:27:12,17:27:12,312,1,605,3450000,3450000,100,2,0.0,0.0,0.0,-81.12,23.3,-10.5,-57.91,-81.875,22.75,12,8.16,73163.83,0,614608.9,255,2.0,1,9.33,2.6,81,71.336,4.64,0,15,NaN
